SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-2-2018,Single Family Residential,2025 178th Ave NE,Redmond,WA,98052,825000,3,2.5,Microsoft,2250,12920,1987,,367,,Sold,,,https://www.redfin.com/WA/Redmond/2025-178th-Ave-NE-98052/home/502435,NWMLS,1369382,N,Y,47.6284229,-122.1026671
PAST SALE,November-2-2018,Single Family Residential,16627 NE 48th Ct,Redmond,WA,98052,950000,4,3.0,Overlake,2380,9154,1979,,399,,Sold,,,https://www.redfin.com/WA/Redmond/16627-NE-48th-Ct-98052/home/505204,NWMLS,1363505,N,Y,47.6521187,-122.1181268
PAST SALE,November-2-2018,Single Family Residential,19325 NE Redmond Rd,Redmond,WA,98053,901000,3,2.5,Avondale,2210,58084,1964,,408,,Sold,,,https://www.redfin.com/WA/Redmond/19325-NE-Redmond-Rd-98053/home/443848,NWMLS,1360761,N,Y,47.69028,-122.0820463
PAST SALE,November-2-2018,Single Family Residential,2119 172nd Ave NE,Bellevue,WA,98008,960000,5,3.0,Microsoft,2890,8560,1965,,332,,Sold,,,https://www.redfin.com/WA/Bellevue/2119-172nd-Ave-NE-98008/home/431515,NWMLS,1348851,N,Y,47.629037,-122.1117872
PAST SALE,,Single Family Residential,8921 166th Ave NE,Redmond,WA,98052,1475000,3,1.0,,2400,12000,1932,,615,,,,,https://www.redfin.com/WA/Redmond/8921-166th-Ave-NE-98052/home/324898,,,N,Y,47.682005,-122.1195788
PAST SALE,November-7-2018,Single Family Residential,17213 NE 32nd St,Redmond,WA,98052,832500,3,2.5,Microsoft,1880,8851,1984,,443,,Sold,,,https://www.redfin.com/WA/Redmond/17213-NE-32nd-St-98052/home/503062,NWMLS,1369603,N,Y,47.6381844,-122.1100198
PAST SALE,November-8-2018,Single Family Residential,10737 154th Pl NE,Redmond,WA,98052,2000000,5,4.5,Education Hill,4491,7977,2018,,445,90,Sold,,,https://www.redfin.com/WA/Redmond/10737-154th-Pl-NE-98052/home/28582352,NWMLS,1285087,N,Y,47.69594,-122.1347156
PAST SALE,November-8-2018,Single Family Residential,8540 236th Ave NE,Redmond,WA,98053,1131000,4,3.5,Redmond Ridge,4050,8080,2004,,279,62,Sold,,,https://www.redfin.com/WA/Redmond/8540-236th-Ave-NE-98053/home/442762,NWMLS,1374060,N,Y,47.6783178,-122.0248851
PAST SALE,November-9-2018,Single Family Residential,10032 131st Pl NE (L-9),Kirkland,WA,98033,1531000,4,3.0,Rose Hill,3114,7288,2018,,492,,Sold,,,https://www.redfin.com/WA/Kirkland/10032-131st-Pl-NE-98033/home/143457568,NWMLS,1328418,N,Y,47.690508,-122.1657649
PAST SALE,November-9-2018,Single Family Residential,15703 NE 111th St,Redmond,WA,98052,848000,4,3.0,Education Hill,1840,7490,1976,,461,,Sold,,,https://www.redfin.com/WA/Redmond/15703-NE-111th-St-98052/home/324834,NWMLS,1324177,N,Y,47.6994695,-122.1301382
PAST SALE,November-9-2018,Single Family Residential,16509 NE 128th St,Redmond,WA,98052,635000,3,2.0,Redmond,1820,39204,1998,,349,,Sold,,,https://www.redfin.com/WA/Redmond/16509-NE-128th-St-98052/home/2079202,NWMLS,1370853,N,Y,47.7142118,-122.1194196
PAST SALE,November-9-2018,Single Family Residential,16829 NE 121st St,Redmond,WA,98052,1450000,4,4.0,English Hill,3550,6558,2014,,408,,Sold,,,https://www.redfin.com/WA/Redmond/16829-NE-121st-St-98052/home/59703224,NWMLS,1365711,N,Y,47.7075798,-122.1154236
PAST SALE,November-9-2018,Single Family Residential,18314 NE 107th St,Redmond,WA,98052,781000,4,3.0,Education Hill,2310,11040,1983,,338,,Sold,,,https://www.redfin.com/WA/Redmond/18314-NE-107th-St-98052/home/323847,NWMLS,1372264,N,Y,47.6959258,-122.0976259
PAST SALE,November-13-2018,Single Family Residential,17612 NE 110th Way,Redmond,WA,98052,950000,4,3.0,Education Hill,2100,11907,1992,,452,25,Sold,,,https://www.redfin.com/WA/Redmond/17612-NE-110th-Way-98052/home/325670,NWMLS,1373066,N,Y,47.6990533,-122.1047482
PAST SALE,November-14-2018,Single Family Residential,11509 174th Ave NE,Redmond,WA,98052,1299950,4,4.0,Education Hill,3299,5394,2018,,394,142,Sold,,,https://www.redfin.com/WA/Redmond/11509-174th-Ave-NE-98052/home/145530490,NWMLS,1274690,N,Y,47.7030311,-122.1088744
PAST SALE,November-14-2018,Single Family Residential,12930 182nd Ave NE,Redmond,WA,98052,1669500,4,4.5,English Hill,5890,65370,1991,,283,,Sold,,,https://www.redfin.com/WA/Redmond/12930-182nd-Ave-NE-98052/home/450124,NWMLS,1352940,N,Y,47.7163064,-122.0957095
PAST SALE,November-14-2018,Single Family Residential,6238 224th Ave NE,Redmond,WA,98053,1650000,3,4.0,Hunters Glen,3920,31050,2018,,421,,Sold,,,https://www.redfin.com/WA/Redmond/6238-224th-Ave-NE-98053/home/22557697,NWMLS,1313780,N,Y,47.6632615,-122.0411442
PAST SALE,November-15-2018,Single Family Residential,8511 170th Ct NE,Redmond,WA,98052,831000,3,2.5,Education Hill,1741,11656,1987,,477,,Sold,,,https://www.redfin.com/WA/Redmond/8511-170th-Ct-NE-98052/home/324561,NWMLS,1375292,N,Y,47.6790826,-122.1132126
PAST SALE,November-15-2018,Single Family Residential,21410 NE 84th St,Redmond,WA,98053,1298000,4,3.0,Union Hill,3810,30712,1997,,341,20,Sold,,,https://www.redfin.com/WA/Redmond/21410-NE-84th-St-98053/home/445556,NWMLS,1360253,N,Y,47.6779349,-122.0540563
PAST SALE,November-15-2018,Single Family Residential,11453 176th Pl NE,Redmond,WA,98052,1578000,3,2.5,Education Hill,2860,85377,1994,,552,,Sold,,,https://www.redfin.com/WA/Redmond/11453-176th-Pl-NE-98052/home/325824,NWMLS,1345199,N,Y,47.7025591,-122.1070955
PAST SALE,November-16-2018,Single Family Residential,16411 NE 105th St,Redmond,WA,98052,817950,3,2.5,Education Hill,2120,8649,1975,,386,,Sold,,,https://www.redfin.com/WA/Redmond/16411-NE-105th-St-98052/home/325861,NWMLS,1374513,N,Y,47.6934021,-122.1203016
PAST SALE,November-16-2018,Single Family Residential,16208 NE 44th Ct,Redmond,WA,98052,1280000,3,2.5,Microsoft,2590,13800,1994,,494,,Sold,,,https://www.redfin.com/WA/Redmond/16208-NE-44th-Ct-98052/home/503117,NWMLS,1374052,N,Y,47.6494736,-122.1239205
PAST SALE,November-16-2018,Single Family Residential,25815 NE 39th Wy,Redmond,WA,98053,1150000,4,2.5,Redmond,3700,73773,1998,,311,50,Sold,,,https://www.redfin.com/WA/Redmond/25815-NE-39th-Way-98053/home/447832,NWMLS,1360389,N,Y,47.6422136,-121.9958932
PAST SALE,November-16-2018,Single Family Residential,17804 NE 34th St,Redmond,WA,98052,800000,4,3.0,Microsoft,2230,10475,1975,,359,,Sold,,,https://www.redfin.com/WA/Redmond/17804-NE-34th-St-98052/home/504330,NWMLS,1369122,N,Y,47.6405145,-122.1028349
PAST SALE,November-16-2018,Single Family Residential,14020 NE 86th Ct,Redmond,WA,98052,1098000,4,2.5,Rose Hill,2910,8917,1983,,377,,Sold,,,https://www.redfin.com/WA/Redmond/14020-NE-86th-Ct-98052/home/512276,NWMLS,1365056,N,Y,47.6801709,-122.1524127
PAST SALE,November-16-2018,Single Family Residential,10819 159th Ct NE,Redmond,WA,98052,850000,4,3.0,Education Hill,2560,7200,1980,,332,,Sold,,,https://www.redfin.com/WA/Redmond/10819-159th-Ct-NE-98052/home/324215,NWMLS,1364679,N,Y,47.6968061,-122.1281104
PAST SALE,,Single Family Residential,17245 NE 116th Way,Redmond,WA,98052,1399890,4,3.0,,3400,6060,2018,,412,,,,,https://www.redfin.com/WA/Redmond/17245-NE-116th-Way-98052/home/145708977,,,N,Y,47.704151,-122.109402
PAST SALE,November-19-2018,Single Family Residential,17430 NE 129th St,Redmond,WA,98052,1458000,4,2.5,English Hill,3910,35977,1991,,373,60,Sold,,,https://www.redfin.com/WA/Redmond/17430-NE-129th-St-98052/home/451420,NWMLS,1328910,N,Y,47.7160582,-122.1053511
PAST SALE,November-19-2018,Single Family Residential,10331 184th Ave NE,Redmond,WA,98052,996550,4,2.5,Education Hill,2420,10203,1983,,412,,Sold,,,https://www.redfin.com/WA/Redmond/10331-184th-Ave-NE-98052/home/325292,NWMLS,1376295,N,Y,47.6930961,-122.0961314
PAST SALE,November-19-2018,Single Family Residential,5313 222nd Ave NE,Redmond,WA,98053,829950,3,3.0,Redmond,2370,38880,1980,,350,,Sold,,,https://www.redfin.com/WA/Redmond/5313-222nd-Ave-NE-98053/home/444807,NWMLS,1371730,N,Y,47.653498,-122.0432638
PAST SALE,November-20-2018,Single Family Residential,4503 159th Ave NE,Redmond,WA,98052,849999,4,3.0,Microsoft,2180,8400,1978,,390,,Sold,,,https://www.redfin.com/WA/Redmond/4503-159th-Ave-NE-98052/home/503644,NWMLS,1362747,N,Y,47.6498055,-122.1288115
PAST SALE,November-20-2018,Single Family Residential,10619 184th Ave NE,Redmond,WA,98052,682500,3,2.5,Education Hill,1430,9250,1983,,477,,Sold,,,https://www.redfin.com/WA/Redmond/10619-184th-Ave-NE-98052/home/323869,NWMLS,1347154,N,Y,47.6951637,-122.0965361
PAST SALE,November-20-2018,Single Family Residential,9315 168th Pl NE,Redmond,WA,98052,868000,5,3.0,Education Hill,2790,8701,1975,,311,,Sold,,,https://www.redfin.com/WA/Redmond/9315-168th-Pl-NE-98052/home/322980,NWMLS,1370692,N,Y,47.6846053,-122.1160521
PAST SALE,November-21-2018,Single Family Residential,9409 132nd Ave NE,Kirkland,WA,98033,1398800,4,2.5,Rose Hill,3084,6971,2016,,454,,Sold,,,https://www.redfin.com/WA/Kirkland/9409-132nd-Ave-NE-98033/home/513774,NWMLS,1379928,N,Y,47.68549,-122.1648313
PAST SALE,November-21-2018,Single Family Residential,17503 NE 138th St,Redmond,WA,98052,692000,4,2.5,English Hill,2170,7253,1984,,319,13,Sold,,,https://www.redfin.com/WA/Redmond/17503-NE-138th-St-98052/home/22645606,NWMLS,1358859,N,Y,47.7236396,-122.1066542
PAST SALE,November-21-2018,Single Family Residential,18204 NE 91st St,Redmond,WA,98052,520000,3,1.5,Avondale,1060,3622,1987,,491,57,Sold,,,https://www.redfin.com/WA/Redmond/18204-NE-91st-St-98052/home/442803,NWMLS,1376016,N,Y,47.6829465,-122.0962852
PAST SALE,November-21-2018,Single Family Residential,8732 213th Pl NE,Redmond,WA,98053,1225000,4,2.5,Union Hill,3740,30393,1995,,328,20,Sold,,,https://www.redfin.com/WA/Redmond/8732-213th-Pl-NE-98053/home/444332,NWMLS,1366129,N,Y,47.6807834,-122.0548689
PAST SALE,November-21-2018,Single Family Residential,8604 171st Ave NE,Redmond,WA,98052,668250,3,3.0,Education Hill,1750,10406,1974,,382,,Sold,,,https://www.redfin.com/WA/Redmond/8604-171st-Ave-NE-98052/home/325109,NWMLS,1350835,N,Y,47.6793722,-122.1111555
PAST SALE,November-21-2018,Single Family Residential,14212 NE 77th St,Redmond,WA,98052,698500,3,1.5,Grass Lawn Park,1320,11900,1969,,529,,Sold,,,https://www.redfin.com/WA/Redmond/14212-NE-77th-St-98052/home/516673,NWMLS,1343994,N,Y,47.6735913,-122.1493603
PAST SALE,November-23-2018,Single Family Residential,17020 NE 92nd St,Redmond,WA,98052,700000,3,2.0,Education Hill,1420,11620,1966,,493,,Sold,,,https://www.redfin.com/WA/Redmond/17020-NE-92nd-St-98052/home/324706,NWMLS,1327628,N,Y,47.6840445,-122.1130519
PAST SALE,November-26-2018,Single Family Residential,16640 NE 89th St,Redmond,WA,98052,867000,5,3.0,Education Hill,2020,11016,1967,,429,,Sold,,,https://www.redfin.com/WA/Redmond/16640-NE-89th-St-98052/home/323781,NWMLS,1332147,N,Y,47.6818711,-122.1182265
PAST SALE,November-26-2018,Single Family Residential,10607 Sheridan Cres NE,Redmond,WA,98053,965000,4,3.0,Redmond Ridge,2522,3950,2012,,383,75,Sold,,,https://www.redfin.com/WA/Redmond/10607-Sheridan-Cres-NE-98053/home/44657818,NWMLS,1372189,N,Y,47.6924607,-122.0156633
PAST SALE,November-27-2018,Single Family Residential,4809 264th Ave NE,Redmond,WA,98053,1245000,4,2.5,Union Hill,4080,153767,2006,,305,,Sold,,,https://www.redfin.com/WA/Redmond/4809-264th-Ave-NE-98053/home/12299762,NWMLS,1288850,N,Y,47.6501325,-121.9874704
PAST SALE,November-27-2018,Single Family Residential,11842 Big Leaf Way NE,Redmond,WA,98053,973400,3,3.0,Trilogy,2434,5839,2005,,400,237,Sold,,,https://www.redfin.com/WA/Redmond/11842-Big-Leaf-Way-NE-98053/home/2087250,NWMLS,1355385,N,Y,47.7040759,-122.0102369
PAST SALE,November-28-2018,Single Family Residential,23974 NE 101st Pl,Redmond,WA,98053,1075000,4,3.0,Redmond Ridge,3100,6184,2012,,347,,Sold,,,https://www.redfin.com/WA/Redmond/23974-NE-101st-Pl-98053/home/40264974,NWMLS,1372848,N,Y,47.6885139,-122.0192717
PAST SALE,November-28-2018,Single Family Residential,11145 156th Pl NE,Redmond,WA,98052,730000,4,3.0,Redmond,1840,8130,1976,,397,,Sold,,,https://www.redfin.com/WA/Redmond/11145-156th-Pl-NE-98052/home/324713,NWMLS,1365938,N,Y,47.7006979,-122.1316881
PAST SALE,November-29-2018,Single Family Residential,22525 NE 96th St,Redmond,WA,98053,970000,4,2.5,Redmond Ridge,3020,5594,2002,,321,62,Sold,,,https://www.redfin.com/WA/Redmond/22525-NE-96th-St-98053/home/444531,NWMLS,1375746,N,Y,47.6856772,-122.0407444
PAST SALE,November-29-2018,Single Family Residential,13106 NE 101st Pl (L-1),Kirkland,WA,98033,1440000,4,4.0,Rose Hill,3001,7036,2018,,480,,Sold,,,https://www.redfin.com/WA/Kirkland/13106-NE-101st-Pl-98033/home/143457562,NWMLS,1378365,N,Y,47.6911651,-122.1658546
PAST SALE,November-29-2018,Single Family Residential,24068 NE 100th St,Redmond,WA,98053,1175000,5,4.5,Redmond,3540,7079,2012,,332,75,Sold,,,https://www.redfin.com/WA/Redmond/24068-NE-100th-St-98053/home/40264959,NWMLS,1347716,N,Y,47.6869503,-122.0174047
PAST SALE,,Single Family Residential,17465 NE 122nd St,Redmond,WA,98052,1304417,5,4.0,,3024,6091,2018,,431,,,,,https://www.redfin.com/WA/Redmond/17465-NE-122nd-St-98052/home/145708915,,,N,Y,47.7092135,-122.1106977
PAST SALE,November-30-2018,Single Family Residential,10829 181st Ave NE,Redmond,WA,98052,849950,4,2.5,Education Hill,1821,7410,1984,,467,,Sold,,,https://www.redfin.com/WA/Redmond/10829-181st-Ave-NE-98052/home/322642,NWMLS,1375598,N,Y,47.6970977,-122.0997684
PAST SALE,November-30-2018,Single Family Residential,22828 NE 61st St,Redmond,WA,98053,1310000,4,3.0,Union Hill,3220,37324,1999,,407,,Sold,,,https://www.redfin.com/WA/Redmond/22828-NE-61st-St-98053/home/445293,NWMLS,1351834,N,Y,47.6617302,-122.0347521
PAST SALE,November-30-2018,Single Family Residential,7815 140th Pl NE,Redmond,WA,98052,723000,3,2.5,Redmond,1390,3150,1981,,520,80,Sold,,,https://www.redfin.com/WA/Redmond/7815-140th-Pl-NE-98052/home/514444,NWMLS,1378302,N,Y,47.6744652,-122.1523137
PAST SALE,November-30-2018,Single Family Residential,9112 183rd Ct NE,Redmond,WA,98052,510000,3,1.0,Avondale,980,3578,1986,,520,57,Sold,,,https://www.redfin.com/WA/Redmond/9112-183rd-Ct-NE-98052/home/443257,NWMLS,1319401,N,Y,47.6830863,-122.0954261
PAST SALE,,Single Family Residential,14006 NE 69th Pl,Redmond,WA,98052,850000,4,2.5,,2050,9200,1977,,415,,,,,https://www.redfin.com/WA/Redmond/14006-NE-69th-Pl-98052/home/517257,,,N,Y,47.6676178,-122.1529922
PAST SALE,November-30-2018,Single Family Residential,2514 181st Ave NE,Redmond,WA,98052,890000,4,3.0,Brae Burn,2168,8000,1972,,411,160,Sold,,,https://www.redfin.com/WA/Redmond/2514-181st-Ave-NE-98052/home/502736,NWMLS,1377670,N,Y,47.6325264,-122.0989748
PAST SALE,November-30-2018,Single Family Residential,21004 NE 122nd St,Redmond,WA,98053,1250000,4,3.0,Redmond,3120,217364,1984,,401,17,Sold,,,https://www.redfin.com/WA/Redmond/21004-NE-122nd-St-98053/home/444987,NWMLS,1364836,N,Y,47.708456,-122.06059
PAST SALE,December-3-2018,Single Family Residential,13118 NE 80th St,Kirkland,WA,98033,1599950,5,4.0,Rose Hill,4030,9750,2018,,397,,Sold,,,https://www.redfin.com/WA/Kirkland/13118-NE-80th-St-98033/home/516201,NWMLS,1382571,N,Y,47.675513,-122.1642806
PAST SALE,December-3-2018,Single Family Residential,6547 159th Ave NE,Redmond,WA,98052,767000,3,2.5,Microsoft,1960,6500,1977,,391,95,Sold,,,https://www.redfin.com/WA/Redmond/6547-159th-Ave-NE-98052/home/502194,NWMLS,1380449,N,Y,47.664312,-122.1290819
PAST SALE,December-4-2018,Single Family Residential,9634 174th Pl NE,Redmond,WA,98052,1251000,4,2.5,Education Hill,3140,7822,1999,,398,,Sold,,,https://www.redfin.com/WA/Redmond/9634-174th-Pl-NE-98052/home/323814,NWMLS,1378577,N,Y,47.6867142,-122.1077262
PAST SALE,December-5-2018,Single Family Residential,16720 NE 97th St,Redmond,WA,98052,775000,4,2.0,Education Hill,1810,8540,1964,,428,,Sold,,,https://www.redfin.com/WA/Redmond/16720-NE-97th-St-98052/home/323745,NWMLS,1383719,N,Y,47.6873217,-122.1158524
PAST SALE,December-6-2018,Single Family Residential,10504 160th Ct NE,Redmond,WA,98052,705800,4,2.0,Education Hill,1661,7725,1980,,425,,Sold,,,https://www.redfin.com/WA/Redmond/10504-160th-Ct-NE-98052/home/323607,NWMLS,1365300,N,Y,47.6945195,-122.1251519
PAST SALE,December-6-2018,Single Family Residential,9508 168th Ave NE,Redmond,WA,98052,747750,4,3.0,Education Hill,2880,9256,1964,,260,,Sold,,,https://www.redfin.com/WA/Redmond/9508-168th-Ave-NE-98052/home/324084,NWMLS,1386851,N,Y,47.6859011,-122.1154668
PAST SALE,December-6-2018,Single Family Residential,11920 198th Ave NE,Redmond,WA,98053,1600000,4,3.5,Redmond,4150,111513,2003,,386,,Sold,,,https://www.redfin.com/WA/Redmond/11920-198th-Ave-NE-98053/home/12300536,NWMLS,1353981,N,Y,47.7058504,-122.0762514
PAST SALE,December-6-2018,Single Family Residential,11879 155th Ave NE,Redmond,WA,98052,1450000,5,3.5,Education Hill,4510,6600,2017,,322,,Sold,,,https://www.redfin.com/WA/Redmond/11879-155th-Ave-NE-98052/home/108966316,NWMLS,1364324,N,Y,47.7068807,-122.1334189
PAST SALE,December-6-2018,Single Family Residential,9815 159th Pl NE,Redmond,WA,98052,800000,4,3.0,Education Hill,3060,9660,1977,,261,,Sold,,,https://www.redfin.com/WA/Redmond/9815-159th-Pl-NE-98052/home/323163,NWMLS,1338568,N,Y,47.6882137,-122.1284087
PAST SALE,December-6-2018,Single Family Residential,17603 NE 108th Way,Redmond,WA,98052,1064000,4,2.5,Education Hill,2810,9025,1992,,379,25,Sold,,,https://www.redfin.com/WA/Redmond/17603-NE-108th-Way-98052/home/323121,NWMLS,1329596,N,Y,47.696807,-122.1044694
PAST SALE,December-7-2018,Single Family Residential,22816 NE 100th Pl,Redmond,WA,98053,999950,4,2.5,Redmond Ridge,3092,5696,2003,,323,62,Sold,,,https://www.redfin.com/WA/Redmond/22816-NE-100th-Pl-98053/home/443129,NWMLS,1359528,N,Y,47.6891234,-122.0370988
PAST SALE,December-10-2018,Single Family Residential,10826 159th Ct NE,Redmond,WA,98052,885000,4,3.0,Education Hill,2560,9900,1980,,346,,Sold,,,https://www.redfin.com/WA/Redmond/10826-159th-Ct-NE-98052/home/324972,NWMLS,1377465,N,Y,47.6969604,-122.1273429
PAST SALE,December-10-2018,Single Family Residential,10741 154th Pl NE,Redmond,WA,98052,1975000,5,4.5,Education Hill,4397,7917,2018,,449,90,Sold,,,https://www.redfin.com/WA/Redmond/10741-154th-Pl-NE-98052/home/28582349,NWMLS,1265630,N,Y,47.6961338,-122.1348491
PAST SALE,December-10-2018,Single Family Residential,10759 155th Pl NE,Redmond,WA,98052,1600000,4,4.0,Education Hill,3961,6012,2018,,404,90,Sold,,,https://www.redfin.com/WA/Redmond/10759-155th-Pl-NE-98052/home/28582371,NWMLS,1253182,N,Y,47.6959778,-122.1331612
PAST SALE,December-12-2018,Single Family Residential,11411 178th Pl NE,Redmond,WA,98052,1050000,5,3.5,Education Hill,3325,4185,2012,,316,66,Sold,,,https://www.redfin.com/WA/Redmond/11411-178th-Pl-NE-98052/home/22808317,NWMLS,1376938,N,Y,47.7017498,-122.1021918
PAST SALE,December-12-2018,Single Family Residential,13035 NE 83rd St,Kirkland,WA,98033,620000,3,1.0,Rose Hill,960,7476,1968,,646,,Sold,,,https://www.redfin.com/WA/Kirkland/13035-NE-83rd-St-98033/home/514128,NWMLS,1380685,N,Y,47.6774549,-122.1651941
PAST SALE,December-13-2018,Single Family Residential,13113 NE 101st Pl (L-6),Kirkland,WA,98033,1450000,4,3.0,Rose Hill,3095,7200,2018,,468,,Sold,,,https://www.redfin.com/WA/Kirkland/13113-NE-101st-Pl-98033/home/512709,NWMLS,1387972,N,Y,47.6907576,-122.1653502
PAST SALE,December-13-2018,Single Family Residential,22002 Redmond Fall City Rd,Redmond,WA,98053,721717,4,3.0,Redmond,2710,43560,1967,,266,,Sold,,,https://www.redfin.com/WA/Redmond/22002-Redmond-Fall-City-Rd-NE-98053/home/444503,NWMLS,1312210,N,Y,47.6523743922494,-122.04615411442222
PAST SALE,December-13-2018,Single Family Residential,10905 157 Ct NE,Redmond,WA,98052,585000,3,2.0,Education Hill,1070,8000,1978,,547,,Sold,,,https://www.redfin.com/WA/Redmond/10905-157th-Ct-NE-98052/home/323742,NWMLS,1377707,N,Y,47.6976702,-122.1298667
PAST SALE,,Single Family Residential,23730 NE 61st St,Redmond,WA,98053,1075920,4,2.5,,3150,35835,1995,,342,,,,,https://www.redfin.com/WA/Redmond/23730-NE-61st-St-98053/home/443113,,,N,Y,47.6620684,-122.0228877
PAST SALE,December-14-2018,Single Family Residential,6119 145th Ct NE,Redmond,WA,98052,1070000,3,2.0,Microsoft,2060,9504,1986,,519,15,Sold,,,https://www.redfin.com/WA/Redmond/6119-145th-Ct-NE-98052/home/515856,NWMLS,1380982,N,Y,47.661421,-122.1469444
PAST SALE,,Single Family Residential,23688 NE 110th Pl,Redmond,WA,98053,970000,4,2.5,,2400,3656,2018,,404,,,,,https://www.redfin.com/WA/Redmond/23688-NE-110th-Pl-98053/home/143458398,,,N,Y,47.6962118,-122.0224433
PAST SALE,December-14-2018,Single Family Residential,11956 176th Ave NE,Redmond,WA,98052,1070800,5,3.0,Education Hill,3220,6508,2006,,333,35,Sold,,,https://www.redfin.com/WA/Redmond/11956-176th-Ave-NE-98052/home/18661379,NWMLS,1311254,N,Y,47.7074581,-122.104983
PAST SALE,December-17-2018,Single Family Residential,13120 NE 101st Pl (L-4),Kirkland,WA,98033,1400000,4,3.0,Rose Hill,3257,7036,2018,,430,,Sold,,,https://www.redfin.com/WA/Kirkland/13120-NE-101st-Pl-98033/home/143457564,NWMLS,1366426,N,Y,47.6911139,-122.1651974
PAST SALE,December-17-2018,Single Family Residential,23015 NE 72nd Pl,Redmond,WA,98053,420000,3,1.0,Union Hill,1270,14810,1959,,331,,Sold,,,https://www.redfin.com/WA/Redmond/23015-NE-72nd-Pl-98053/home/444157,NWMLS,1285255,N,Y,47.6693295,-122.0325281
PAST SALE,December-18-2018,Single Family Residential,10108 181st Ave NE,Redmond,WA,98052,886000,4,2.5,Education Hill,2140,10493,1986,,414,25,Sold,,,https://www.redfin.com/WA/Redmond/10108-181st-Ave-NE-98052/home/325086,NWMLS,1385715,N,Y,47.6914517,-122.0987931
PAST SALE,December-18-2018,Single Family Residential,13105 NE 101st Pl (L-8),Kirkland,WA,98033,1470000,4,3.0,Rose Hill,3076,7293,2018,,478,,Sold,,,https://www.redfin.com/WA/Kirkland/13105-NE-101st-Pl-98033/home/143457565,NWMLS,1387375,N,Y,47.6907892,-122.165824
PAST SALE,December-18-2018,Single Family Residential,13846 231st Ln NE,Redmond,WA,98053,563699,3,2.0,Trilogy,1510,3657,2007,,373,237,Sold,,,https://www.redfin.com/WA/Redmond/13846-231st-Ln-NE-98053/home/2118674,NWMLS,1355630,N,Y,47.7234849,-122.0293811
PAST SALE,December-19-2018,Single Family Residential,14220 NE 75th St,Redmond,WA,98052,838000,4,3.0,Grass Lawn Park,2250,9450,1968,,372,,Sold,,,https://www.redfin.com/WA/Redmond/14220-NE-75th-St-98052/home/515685,NWMLS,1363367,N,Y,47.671866,-122.1494022
PAST SALE,December-19-2018,Single Family Residential,15474 NE 107th Way,Redmond,WA,98052,1775000,5,4.5,Education Hill,4228,7215,2018,,420,90,Sold,,,https://www.redfin.com/WA/Redmond/15474-NE-107th-Way-98052/home/28582377,NWMLS,1396919,N,Y,47.6965184,-122.1330027
PAST SALE,December-19-2018,Single Family Residential,27822 NE 47th St,Redmond,WA,98053,610000,3,2.5,Ames Lake,1854,47480,1978,,329,,Sold,,,https://www.redfin.com/WA/Redmond/27822-NE-47th-St-98053/home/447216,NWMLS,1355533,N,Y,47.6490333,-121.9672212
PAST SALE,,Single Family Residential,7333 216th Ave NE,Redmond,WA,98053,875000,4,2.0,,3410,15143,1972,,257,,,,,https://www.redfin.com/WA/Redmond/7333-216th-Ave-NE-98053/home/443486,,,N,Y,47.6709693,-122.0523861
PAST SALE,December-20-2018,Single Family Residential,17230 NE 116th Way (Lot #1),Redmond,WA,98052,1369476,4,3.5,Education Hill,3315,7955,2018,,413,,Sold,,,https://www.redfin.com/WA/Redmond/17230-NE-116th-Way-98052/home/450637,NWMLS,1328227,N,Y,47.7045253,-122.1095742
PAST SALE,December-20-2018,Single Family Residential,6811 NE 149th Ave E,Redmond,WA,98052,815000,4,3.0,Microsoft,1600,9605,1975,,509,,Sold,,,https://www.redfin.com/WA/Redmond/6811-149th-Ave-NE-98052/home/515016,NWMLS,1382917,N,Y,47.6670402,-122.1419787
PAST SALE,December-20-2018,Single Family Residential,7417 254 Ave NE,Redmond,WA,98053,683500,3,2.5,Union Hill,2050,111949,1990,,333,,Sold,,,https://www.redfin.com/WA/Redmond/7417-254th-Ave-NE-98053/home/446417,NWMLS,1375121,N,Y,47.6699602,-121.999591
PAST SALE,December-21-2018,Single Family Residential,18322 NE 111th St,Redmond,WA,98052,1045000,3,2.5,Education Hill,2600,3957,2008,,402,35,Sold,,,https://www.redfin.com/WA/Redmond/18322-NE-111th-St-98052/home/18660060,NWMLS,1373910,N,Y,47.6989275,-122.0954164
PAST SALE,December-21-2018,Single Family Residential,15812 NE 53rd St,Redmond,WA,98052,720000,4,3.0,Microsoft,2340,8400,1966,,308,,Sold,,,https://www.redfin.com/WA/Redmond/15812-NE-53rd-St-98052/home/505484,NWMLS,1358962,N,Y,47.6557233,-122.1291785
