ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
5812 154th Ave NE,https://www.redfin.com/WA/Redmond/5812-154th-Ave-NE-98052/home/502753,September-17-2018,September-2018,98052,1982,444,484
16772 NE 86th Ct,https://www.redfin.com/WA/Redmond/16772-NE-86th-Ct-98052/home/18660980,September-17-2018,September-2018,98052,2008,415,429
16727 NE 103rd Pl,https://www.redfin.com/WA/Redmond/16727-NE-103rd-Pl-98052/home/323379,September-18-2018,September-2018,98052,1976,389,435
14108 NE 62nd St,https://www.redfin.com/WA/Redmond/14108-NE-62nd-St-98052/home/515384,September-18-2018,September-2018,98052,1972,378,428
7704 138th Pl NE,https://www.redfin.com/WA/Redmond/7704-138th-Pl-NE-98052/home/514713,September-19-2018,September-2018,98052,1962,397,457
14215 NE 86th Pl,https://www.redfin.com/WA/Redmond/14215-NE-86th-Pl-98052/home/511749,September-19-2018,September-2018,98052,1998,400,424
27831 NE 47th St,https://www.redfin.com/WA/Redmond/27831-NE-47th-St-98053/home/446979,September-19-2018,September-2018,98053,1978,300,344
16506 NE 110th St,https://www.redfin.com/WA/Redmond/16506-NE-110th-St-98052/home/322800,September-19-2018,September-2018,98052,1978,408,452
10431 168th Ave NE,https://www.redfin.com/WA/Redmond/10431-168th-Ave-NE-98052/home/325795,September-20-2018,September-2018,98052,1969,374,427
17015 NE 112th Way,https://www.redfin.com/WA/Redmond/17015-NE-112th-Way-98052/home/322916,September-20-2018,September-2018,98052,2003,354,373
7508 145th Ave NE,https://www.redfin.com/WA/Redmond/7508-145th-Ave-NE-98052/home/516525,September-20-2018,September-2018,98052,1979,386,429
5205 279th Ave NE,https://www.redfin.com/WA/Redmond/5205-279th-Ave-NE-98053/home/446368,September-20-2018,September-2018,98053,1977,179,224
13255 NE 110th Pl,https://www.redfin.com/WA/Redmond/13255-NE-110th-Pl-98052/home/145710250,September-21-2018,September-2018,98052,2018,489,493
9925 228th Ter NE,https://www.redfin.com/WA/Redmond/9925-228th-Ter-NE-98053/home/443969,September-21-2018,September-2018,98053,2001,357,378
13255 NE 110th Place,https://www.redfin.com/WA/Redmond/13255-NE-110th-Ct-98052/home/146131495,September-21-2018,September-2018,98052,2018,489,493
17032 NE 107th St,https://www.redfin.com/WA/Redmond/17032-NE-107th-St-98052/home/324236,September-21-2018,September-2018,98052,1975,446,493
14221 174th Ave NE,https://www.redfin.com/WA/Redmond/14221-174th-Ave-NE-98052/home/449515,September-21-2018,September-2018,98052,1985,348,385
17057 NE 115th Way,https://www.redfin.com/WA/Redmond/17057-NE-115th-Way-98052/home/323294,September-24-2018,September-2018,98052,2004,424,442
18239 NE 99th Way,https://www.redfin.com/WA/Redmond/18239-NE-99th-Way-98052/home/324753,September-24-2018,September-2018,98052,1990,340,372
11516 174th Ct NE,https://www.redfin.com/WA/Redmond/11516-174th-Ct-NE-98052/home/22497321,September-25-2018,September-2018,98052,2013,289,298
11720 167th Ct NE,https://www.redfin.com/WA/Redmond/11720-167th-Ct-NE-98052/home/8186500,September-26-2018,September-2018,98052,2006,396,412
15315 NE 65th Ct,https://www.redfin.com/WA/Redmond/15315-NE-65th-Ct-98052/home/517013,September-27-2018,September-2018,98052,1977,440,485
11877 174TH Pl NE,https://www.redfin.com/WA/Redmond/11877-174th-Pl-NE-98052/home/12302225,September-27-2018,September-2018,98052,2007,373,388
9230 227th Ave NE,https://www.redfin.com/WA/Redmond/9230-227th-Ave-NE-98053/home/445650,September-27-2018,September-2018,98053,2003,399,418
10615 169th Ave NE,https://www.redfin.com/WA/Redmond/10615-169th-Ave-NE-98052/home/325225,September-27-2018,September-2018,98052,1968,578,632
2210 177th Pl NE,https://www.redfin.com/WA/Redmond/2210-177th-Pl-NE-98052/home/503764,September-28-2018,September-2018,98052,1976,323,369
21709 NE 86th St,https://www.redfin.com/WA/Redmond/21709-NE-86th-St-98053/home/445146,September-28-2018,September-2018,98053,1995,323,350
18220 NE 127th St,https://www.redfin.com/WA/Redmond/18220-NE-127th-St-98052/home/451448,September-28-2018,September-2018,98052,1985,321,358
7619 142nd Ave NE,https://www.redfin.com/WA/Redmond/7619-142nd-Ave-NE-98052/home/516318,September-28-2018,September-2018,98052,1969,453,506
16145 NE 117th St,https://www.redfin.com/WA/Redmond/16145-NE-117th-St-98052/home/52576314,September-28-2018,September-2018,98052,2014,449,457
6623 204th Dr NE,https://www.redfin.com/WA/Redmond/6623-204th-Dr-NE-98053/home/444631,September-28-2018,September-2018,98053,1993,385,414
13703 NE 73rd Pl,https://www.redfin.com/WA/Redmond/13703-NE-73rd-Pl-98052/home/517198,September-28-2018,September-2018,98052,1964,534,592
3310 W Lake Sammamish Pkwy NE,https://www.redfin.com/WA/Redmond/3310-W-Lake-Sammamish-Pkwy-NE-98052/home/326180,October-1-2018,October-2018,98052,1984,563,601
10560 158th Ave NE,https://www.redfin.com/WA/Redmond/10560-158th-Ave-NE-98052/home/325579,October-1-2018,October-2018,98052,1977,371,416
13313 Adair Creek Way NE,https://www.redfin.com/WA/Redmond/13313-Adair-Creek-Way-NE-98053/home/12318541,October-1-2018,October-2018,98053,2007,520,535
10616 164th Ave NE,https://www.redfin.com/WA/Redmond/10616-164th-Ave-NE-98052/home/325801,October-1-2018,October-2018,98052,1977,316,361
6316 189th Pl NE,https://www.redfin.com/WA/Redmond/6316-189th-Pl-NE-98052/home/2115435,October-2-2018,October-2018,98052,2004,443,461
17002 NE 133rd St,https://www.redfin.com/WA/Redmond/17002-NE-133rd-St-98052/home/450139,October-3-2018,October-2018,98052,1984,431,469
18139 NE 99th Way,https://www.redfin.com/WA/Redmond/18139-NE-99th-Way-98052/home/323401,October-3-2018,October-2018,98052,1990,319,351
6904 153rd Ave NE,https://www.redfin.com/WA/Redmond/6904-153rd-Ave-NE-98052/home/514808,October-4-2018,October-2018,98052,1969,394,447
22821 NE 51st St,https://www.redfin.com/WA/Redmond/22821-NE-51st-St-98053/home/443659,October-5-2018,October-2018,98053,1983,310,349
4618 159th Ave NE,https://www.redfin.com/WA/Redmond/4618-159th-Ave-NE-98052/home/503604,October-5-2018,October-2018,98052,1978,332,376
9908 197th Ct NE,https://www.redfin.com/WA/Redmond/9908-197th-Ct-NE-98053/home/443386,October-5-2018,October-2018,98053,1995,328,355
11333 178th Pl NE,https://www.redfin.com/WA/Redmond/11333-178th-Pl-NE-98052/home/22808328,October-5-2018,October-2018,98052,2012,380,390
9915 223rd Ave NE,https://www.redfin.com/WA/Redmond/9915-223rd-Ave-NE-98053/home/445828,October-5-2018,October-2018,98053,2001,487,508
10017 134th Ave NE,https://www.redfin.com/WA/Kirkland/10017-134th-Ave-NE-98033/home/511785,October-5-2018,October-2018,98033,1957,550,615
5409 157th Dr NE,https://www.redfin.com/WA/Redmond/5409-157th-Dr-NE-98052/home/504176,October-9-2018,October-2018,98052,1967,447,502
6030 210th Ave NE,https://www.redfin.com/WA/Redmond/6030-210th-Ave-NE-98053/home/444329,October-9-2018,October-2018,98053,1976,286,332
4717 Ames Lake-Carnation Rd NE,https://www.redfin.com/WA/Redmond/4717-Ames-Lake-Carnation-Rd-NE-98053/home/446616,October-10-2018,October-2018,98053,1983,326,365
25233 NE 52nd Pl,https://www.redfin.com/WA/Redmond/25233-NE-52nd-Pl-98053/home/447837,October-10-2018,October-2018,98053,1989,294,327
22873 NE 130th St,https://www.redfin.com/WA/Redmond/22873-NE-130th-St-98053/home/2066850,October-10-2018,October-2018,98053,2005,439,456
6310 151st Ave NE,https://www.redfin.com/WA/Redmond/6310-151st-Ave-NE-98052/home/517228,October-11-2018,October-2018,98052,1972,460,510
13819 NE 93rd Ct,https://www.redfin.com/WA/Redmond/13819-NE-93rd-Ct-98052/home/511426,October-11-2018,October-2018,98052,1997,452,477
9670 222nd Ct NE,https://www.redfin.com/WA/Redmond/9670-222nd-Ct-NE-98053/home/443772,October-11-2018,October-2018,98053,2003,283,302
16309 NE 46th Ct,https://www.redfin.com/WA/Redmond/16309-NE-46th-Ct-98052/home/505251,October-12-2018,October-2018,98052,1979,455,498
8004 219th Ave NE,https://www.redfin.com/WA/Redmond/8004-219th-Ave-NE-98053/home/443002,October-12-2018,October-2018,98053,1979,331,374
16785 NE 121st St,https://www.redfin.com/WA/Redmond/16785-NE-121st-St-98052/home/18658139,October-12-2018,October-2018,98052,2009,392,405
22669 NE Fern Reach Cir,https://www.redfin.com/WA/Redmond/22669-NE-Fern-Reach-Cir-98053/home/443585,October-15-2018,October-2018,98053,2003,475,494
7841 133rd Ave NE,https://www.redfin.com/WA/Redmond/7841-133rd-Ave-NE-98052/home/516036,October-15-2018,October-2018,98052,1966,332,388
17128 NE 92nd St,https://www.redfin.com/WA/Redmond/17128-NE-92nd-St-98052/home/324939,October-15-2018,October-2018,98052,1976,504,550
10802 243rd Ave NE,https://www.redfin.com/WA/Redmond/10802-243rd-Ave-NE-98053/home/18659104,October-15-2018,October-2018,98053,2009,334,347
17411 NE 129th St,https://www.redfin.com/WA/Redmond/17411-NE-129th-St-98052/home/449775,October-16-2018,October-2018,98052,1990,335,367
5303 156th Dr NE,https://www.redfin.com/WA/Redmond/5303-156th-Dr-NE-98052/home/505301,October-17-2018,October-2018,98052,1967,417,472
17108 NE 35th St,https://www.redfin.com/WA/Bellevue/17108-NE-35th-St-98008/home/432215,October-17-2018,October-2018,98008,1975,404,451
5812 249th Ct NE,https://www.redfin.com/WA/Redmond/5812-249th-Ct-NE-98053/home/2068938,October-18-2018,October-2018,98053,2013,274,283
6616 223rd Ave NE,https://www.redfin.com/WA/Redmond/6616-223rd-Ave-NE-98053/home/443983,October-18-2018,October-2018,98053,1989,355,388
24018 NE 64th Ct,https://www.redfin.com/WA/Redmond/24018-NE-64th-Ct-98053/home/444368,October-18-2018,October-2018,98053,1993,349,378
16808 NE 107TH St,https://www.redfin.com/WA/Redmond/16808-NE-107th-St-98052/home/324233,October-19-2018,October-2018,98052,1968,406,460
5430 219th Ave NE,https://www.redfin.com/WA/Redmond/5430-219th-Ave-NE-98053/home/442937,October-19-2018,October-2018,98053,1980,247,289
11676 239th Ave NE,https://www.redfin.com/WA/Redmond/11676-239th-Ave-NE-98053/home/444873,October-22-2018,October-2018,98053,2002,438,458
4504 165th Ave NE,https://www.redfin.com/WA/Redmond/4504-165th-Ave-NE-98052/home/504656,October-22-2018,October-2018,98052,1975,353,400
10733 154th Pl NE,https://www.redfin.com/WA/Redmond/10733-154th-Pl-NE-98052/home/28582351,October-22-2018,October-2018,98052,2018,431,435
11503 174th Ave NE,https://www.redfin.com/WA/Redmond/11503-174th-Ave-NE-98052/home/145530488,October-22-2018,October-2018,98052,2018,396,400
13222 NE 75th St,https://www.redfin.com/WA/Redmond/13222-NE-75th-St-98052/home/143457870,October-23-2018,October-2018,98052,2018,435,439
13704 NE 87th St,https://www.redfin.com/WA/Redmond/13704-NE-87th-St-98052/home/511910,October-23-2018,October-2018,98052,1984,491,529
8303 250th Ave NE,https://www.redfin.com/WA/Redmond/8303-250th-Ave-NE-98053/home/12385115,October-24-2018,October-2018,98053,2008,366,380
11720 171st Pl NE,https://www.redfin.com/WA/Redmond/11720-171st-Pl-NE-98052/home/12318855,October-24-2018,October-2018,98052,2011,404,415
10703 158th Ct NE,https://www.redfin.com/WA/Redmond/10703-158th-Ct-NE-98052/home/324210,October-24-2018,October-2018,98052,1984,466,504
14220 NE 64th Ct,https://www.redfin.com/WA/Redmond/14220-NE-64th-Ct-98052/home/516091,October-25-2018,October-2018,98052,1972,378,428
11864 174th Pl NE,https://www.redfin.com/WA/Redmond/11864-174th-Pl-NE-98052/home/449651,October-26-2018,October-2018,98052,2004,336,354
6801 142nd Ct NE,https://www.redfin.com/WA/Redmond/6801-142nd-Ct-NE-98052/home/516395,October-26-2018,October-2018,98052,1987,440,475
9706 163 Pl NE,https://www.redfin.com/WA/Redmond/9706-163rd-Pl-NE-98052/home/325674,October-29-2018,October-2018,98052,1976,380,426
9835 164th Ave NE,https://www.redfin.com/WA/Redmond/9835-164th-Ave-NE-98052/home/323526,October-29-2018,October-2018,98052,1959,541,604
15809 NE 136th Pl,https://www.redfin.com/WA/Redmond/15809-NE-136th-Pl-98052/home/448582,October-29-2018,October-2018,98052,1979,358,401
18223 NE 110th St,https://www.redfin.com/WA/Redmond/18223-NE-110th-St-98052/home/18659383,October-29-2018,October-2018,98052,2008,293,307
14819 Old Redmond Rd,https://www.redfin.com/WA/Redmond/14819-Old-Redmond-Rd-98052/home/517140,October-30-2018,October-2018,98052,1996,449,475
3518 289th Ave NE,https://www.redfin.com/WA/Redmond/3518-289th-Ave-NE-98053/home/447375,October-30-2018,October-2018,98053,1996,237,263
17316 NE 118th Ct,https://www.redfin.com/WA/Redmond/17316-NE-118th-Ct-98052/home/2082654,October-31-2018,October-2018,98052,2006,452,468
11823 179th Pl NE,https://www.redfin.com/WA/Redmond/11823-179th-Pl-NE-98052/home/2116739,October-31-2018,October-2018,98052,2006,355,371
12115 177th Ct NE,https://www.redfin.com/WA/Redmond/12115-177th-Ct-NE-98052/home/2096987,October-31-2018,October-2018,98052,2005,345,362
21524 NE 92nd Pl,https://www.redfin.com/WA/Redmond/21524-NE-92nd-Pl-98053/home/445807,October-31-2018,October-2018,98053,1988,309,343
10128 219th Pl NE,https://www.redfin.com/WA/Redmond/10128-219th-Pl-NE-98053/home/446304,October-31-2018,October-2018,98053,1990,432,464
13301 NE 110th Pl,https://www.redfin.com/WA/Redmond/13301-NE-110th-Pl-98052/home/145710248,November-1-2018,November-2018,98052,2018,482,486
19325 NE Redmond Rd,https://www.redfin.com/WA/Redmond/19325-NE-Redmond-Rd-98053/home/443848,November-2-2018,November-2018,98053,1964,408,466
16627 NE 48th Ct,https://www.redfin.com/WA/Redmond/16627-NE-48th-Ct-98052/home/505204,November-2-2018,November-2018,98052,1979,399,442
2119 172nd Ave NE,https://www.redfin.com/WA/Bellevue/2119-172nd-Ave-NE-98008/home/431515,November-2-2018,November-2018,98008,1965,332,389
2025 178th Ave NE,https://www.redfin.com/WA/Redmond/2025-178th-Ave-NE-98052/home/502435,November-2-2018,November-2018,98052,1987,367,402
606 278th Ave NE,https://www.redfin.com/WA/Redmond/606-278th-Ave-NE-98053/home/466304,November-2-2018,November-2018,98053,1996,251,277
17213 NE 32nd St,https://www.redfin.com/WA/Redmond/17213-NE-32nd-St-98052/home/503062,November-7-2018,November-2018,98052,1984,443,481
8540 236th Ave NE,https://www.redfin.com/WA/Redmond/8540-236th-Ave-NE-98053/home/442762,November-8-2018,November-2018,98053,2004,279,297
10737 154th Pl NE,https://www.redfin.com/WA/Redmond/10737-154th-Pl-NE-98052/home/28582352,November-8-2018,November-2018,98052,2018,445,449
10032 131st Pl NE (L-9),https://www.redfin.com/WA/Kirkland/10032-131st-Pl-NE-98033/home/143457568,November-9-2018,November-2018,98033,2018,492,496
16509 NE 128th St,https://www.redfin.com/WA/Redmond/16509-NE-128th-St-98052/home/2079202,November-9-2018,November-2018,98052,1998,349,373
15703 NE 111th St,https://www.redfin.com/WA/Redmond/15703-NE-111th-St-98052/home/324834,November-9-2018,November-2018,98052,1976,461,507
16829 NE 121st St,https://www.redfin.com/WA/Redmond/16829-NE-121st-St-98052/home/59703224,November-9-2018,November-2018,98052,2014,408,416
18314 NE 107th St,https://www.redfin.com/WA/Redmond/18314-NE-107th-St-98052/home/323847,November-9-2018,November-2018,98052,1983,338,377
17612 NE 110th Way,https://www.redfin.com/WA/Redmond/17612-NE-110th-Way-98052/home/325670,November-13-2018,November-2018,98052,1992,452,482
6238 224th Ave NE,https://www.redfin.com/WA/Redmond/6238-224th-Ave-NE-98053/home/22557697,November-14-2018,November-2018,98053,2018,421,425
12930 182nd Ave NE,https://www.redfin.com/WA/Redmond/12930-182nd-Ave-NE-98052/home/450124,November-14-2018,November-2018,98052,1991,283,314
11509 174th Ave NE,https://www.redfin.com/WA/Redmond/11509-174th-Ave-NE-98052/home/145530490,November-14-2018,November-2018,98052,2018,394,398
11453 176th Pl NE,https://www.redfin.com/WA/Redmond/11453-176th-Pl-NE-98052/home/325824,November-15-2018,November-2018,98052,1994,552,580
21410 NE 84th St,https://www.redfin.com/WA/Redmond/21410-NE-84th-St-98053/home/445556,November-15-2018,November-2018,98053,1997,341,366
8511 170th Ct NE,https://www.redfin.com/WA/Redmond/8511-170th-Ct-NE-98052/home/324561,November-15-2018,November-2018,98052,1987,477,512
25815 NE 39th Wy,https://www.redfin.com/WA/Redmond/25815-NE-39th-Way-98053/home/447832,November-16-2018,November-2018,98053,1998,311,335
17804 NE 34th St,https://www.redfin.com/WA/Redmond/17804-NE-34th-St-98052/home/504330,November-16-2018,November-2018,98052,1975,359,406
16411 NE 105th St,https://www.redfin.com/WA/Redmond/16411-NE-105th-St-98052/home/325861,November-16-2018,November-2018,98052,1975,386,433
14020 NE 86th Ct,https://www.redfin.com/WA/Redmond/14020-NE-86th-Ct-98052/home/512276,November-16-2018,November-2018,98052,1983,377,416
10819 159th Ct NE,https://www.redfin.com/WA/Redmond/10819-159th-Ct-NE-98052/home/324215,November-16-2018,November-2018,98052,1980,332,374
16208 NE 44th Ct,https://www.redfin.com/WA/Redmond/16208-NE-44th-Ct-98052/home/503117,November-16-2018,November-2018,98052,1994,494,522
10331 184th Ave NE,https://www.redfin.com/WA/Redmond/10331-184th-Ave-NE-98052/home/325292,November-19-2018,November-2018,98052,1983,412,451
5313 222nd Ave NE,https://www.redfin.com/WA/Redmond/5313-222nd-Ave-NE-98053/home/444807,November-19-2018,November-2018,98053,1980,350,392
17430 NE 129th St,https://www.redfin.com/WA/Redmond/17430-NE-129th-St-98052/home/451420,November-19-2018,November-2018,98052,1991,373,404
9315 168th Pl NE,https://www.redfin.com/WA/Redmond/9315-168th-Pl-NE-98052/home/322980,November-20-2018,November-2018,98052,1975,311,358
10619 184th Ave NE,https://www.redfin.com/WA/Redmond/10619-184th-Ave-NE-98052/home/323869,November-20-2018,November-2018,98052,1983,477,516
4503 159th Ave NE,https://www.redfin.com/WA/Redmond/4503-159th-Ave-NE-98052/home/503644,November-20-2018,November-2018,98052,1978,390,434
14212 NE 77th St,https://www.redfin.com/WA/Redmond/14212-NE-77th-St-98052/home/516673,November-21-2018,November-2018,98052,1969,529,582
18204 NE 91st St,https://www.redfin.com/WA/Redmond/18204-NE-91st-St-98052/home/442803,November-21-2018,November-2018,98052,1987,491,526
9409 132nd Ave NE,https://www.redfin.com/WA/Kirkland/9409-132nd-Ave-NE-98033/home/513774,November-21-2018,November-2018,98033,2016,454,460
8732 213th Pl NE,https://www.redfin.com/WA/Redmond/8732-213th-Pl-NE-98053/home/444332,November-21-2018,November-2018,98053,1995,328,355
8604 171st Ave NE,https://www.redfin.com/WA/Redmond/8604-171st-Ave-NE-98052/home/325109,November-21-2018,November-2018,98052,1974,382,430
17503 NE 138th St,https://www.redfin.com/WA/Redmond/17503-NE-138th-St-98052/home/22645606,November-21-2018,November-2018,98052,1984,319,357
17020 NE 92nd St,https://www.redfin.com/WA/Redmond/17020-NE-92nd-St-98052/home/324706,November-23-2018,November-2018,98052,1966,493,549
16640 NE 89th St,https://www.redfin.com/WA/Redmond/16640-NE-89th-St-98052/home/323781,November-26-2018,November-2018,98052,1967,429,484
10607 Sheridan Cres NE,https://www.redfin.com/WA/Redmond/10607-Sheridan-Cres-NE-98053/home/44657818,November-26-2018,November-2018,98053,2012,383,393
4809 264th Ave NE,https://www.redfin.com/WA/Redmond/4809-264th-Ave-NE-98053/home/12299762,November-27-2018,November-2018,98053,2006,305,321
11842 Big Leaf Way NE,https://www.redfin.com/WA/Redmond/11842-Big-Leaf-Way-NE-98053/home/2087250,November-27-2018,November-2018,98053,2005,400,417
23974 NE 101st Pl,https://www.redfin.com/WA/Redmond/23974-NE-101st-Pl-98053/home/40264974,November-28-2018,November-2018,98053,2012,347,357
11145 156th Pl NE,https://www.redfin.com/WA/Redmond/11145-156th-Pl-NE-98052/home/324713,November-28-2018,November-2018,98052,1976,397,443
22525 NE 96th St,https://www.redfin.com/WA/Redmond/22525-NE-96th-St-98053/home/444531,November-29-2018,November-2018,98053,2002,321,341
13106 NE 101st Pl (L-1),https://www.redfin.com/WA/Kirkland/13106-NE-101st-Pl-98033/home/143457562,November-29-2018,November-2018,98033,2018,480,484
24068 NE 100th St,https://www.redfin.com/WA/Redmond/24068-NE-100th-St-98053/home/40264959,November-29-2018,November-2018,98053,2012,332,342
9112 183rd Ct NE,https://www.redfin.com/WA/Redmond/9112-183rd-Ct-NE-98052/home/443257,November-30-2018,November-2018,98052,1986,520,556
21004 NE 122nd St,https://www.redfin.com/WA/Redmond/21004-NE-122nd-St-98053/home/444987,November-30-2018,November-2018,98053,1984,401,439
7815 140th Pl NE,https://www.redfin.com/WA/Redmond/7815-140th-Pl-NE-98052/home/514444,November-30-2018,November-2018,98052,1981,520,561
2514 181st Ave NE,https://www.redfin.com/WA/Redmond/2514-181st-Ave-NE-98052/home/502736,November-30-2018,November-2018,98052,1972,411,461
10829 181st Ave NE,https://www.redfin.com/WA/Redmond/10829-181st-Ave-NE-98052/home/322642,November-30-2018,November-2018,98052,1984,467,505
22828 NE 61st St,https://www.redfin.com/WA/Redmond/22828-NE-61st-St-98053/home/445293,November-30-2018,November-2018,98053,1999,407,430
6547 159th Ave NE,https://www.redfin.com/WA/Redmond/6547-159th-Ave-NE-98052/home/502194,December-3-2018,December-2018,98052,1977,391,436
13118 NE 80th St,https://www.redfin.com/WA/Kirkland/13118-NE-80th-St-98033/home/516201,December-3-2018,December-2018,98033,2018,397,401
9634 174th Pl NE,https://www.redfin.com/WA/Redmond/9634-174th-Pl-NE-98052/home/323814,December-4-2018,December-2018,98052,1999,398,421
16720 NE 97th St,https://www.redfin.com/WA/Redmond/16720-NE-97th-St-98052/home/323745,December-5-2018,December-2018,98052,1964,428,486
9815 159th Pl NE,https://www.redfin.com/WA/Redmond/9815-159th-Pl-NE-98052/home/323163,December-6-2018,December-2018,98052,1977,261,306
11879 155th Ave NE,https://www.redfin.com/WA/Redmond/11879-155th-Ave-NE-98052/home/108966316,December-6-2018,December-2018,98052,2017,322,327
11920 198th Ave NE,https://www.redfin.com/WA/Redmond/11920-198th-Ave-NE-98053/home/12300536,December-6-2018,December-2018,98053,2003,386,405
17603 NE 108th Way,https://www.redfin.com/WA/Redmond/17603-NE-108th-Way-98052/home/323121,December-6-2018,December-2018,98052,1992,379,409
9508 168th Ave NE,https://www.redfin.com/WA/Redmond/9508-168th-Ave-NE-98052/home/324084,December-6-2018,December-2018,98052,1964,260,318
10504 160th Ct NE,https://www.redfin.com/WA/Redmond/10504-160th-Ct-NE-98052/home/323607,December-6-2018,December-2018,98052,1980,425,467
22816 NE 100th Pl,https://www.redfin.com/WA/Redmond/22816-NE-100th-Pl-98053/home/443129,December-7-2018,December-2018,98053,2003,323,342
10741 154th Pl NE,https://www.redfin.com/WA/Redmond/10741-154th-Pl-NE-98052/home/28582349,December-10-2018,December-2018,98052,2018,449,453
10759 155th Pl NE,https://www.redfin.com/WA/Redmond/10759-155th-Pl-NE-98052/home/28582371,December-10-2018,December-2018,98052,2018,404,408
10826 159th Ct NE,https://www.redfin.com/WA/Redmond/10826-159th-Ct-NE-98052/home/324972,December-10-2018,December-2018,98052,1980,346,388
11411 178th Pl NE,https://www.redfin.com/WA/Redmond/11411-178th-Pl-NE-98052/home/22808317,December-12-2018,December-2018,98052,2012,316,326
13035 NE 83rd St,https://www.redfin.com/WA/Kirkland/13035-NE-83rd-St-98033/home/514128,December-12-2018,December-2018,98033,1968,646,700
13113 NE 101st Pl (L-6),https://www.redfin.com/WA/Kirkland/13113-NE-101st-Pl-98033/home/512709,December-13-2018,December-2018,98033,2018,468,472
10905 157 Ct NE,https://www.redfin.com/WA/Redmond/10905-157th-Ct-NE-98052/home/323742,December-13-2018,December-2018,98052,1978,547,591
22002 Redmond Fall City Rd,https://www.redfin.com/WA/Redmond/22002-Redmond-Fall-City-Rd-NE-98053/home/444503,December-13-2018,December-2018,98053,1967,266,321
11956 176th Ave NE,https://www.redfin.com/WA/Redmond/11956-176th-Ave-NE-98052/home/18661379,December-14-2018,December-2018,98052,2006,333,349
6119 145th Ct NE,https://www.redfin.com/WA/Redmond/6119-145th-Ct-NE-98052/home/515856,December-14-2018,December-2018,98052,1986,519,555
13120 NE 101st Pl (L-4),https://www.redfin.com/WA/Kirkland/13120-NE-101st-Pl-98033/home/143457564,December-17-2018,December-2018,98033,2018,430,434
23015 NE 72nd Pl,https://www.redfin.com/WA/Redmond/23015-NE-72nd-Pl-98053/home/444157,December-17-2018,December-2018,98053,1959,331,394
10108 181st Ave NE,https://www.redfin.com/WA/Redmond/10108-181st-Ave-NE-98052/home/325086,December-18-2018,December-2018,98052,1986,414,450
13105 NE 101st Pl (L-8),https://www.redfin.com/WA/Kirkland/13105-NE-101st-Pl-98033/home/143457565,December-18-2018,December-2018,98033,2018,478,482
13846 231st Ln NE,https://www.redfin.com/WA/Redmond/13846-231st-Ln-NE-98053/home/2118674,December-18-2018,December-2018,98053,2007,373,388
15474 NE 107th Way,https://www.redfin.com/WA/Redmond/15474-NE-107th-Way-98052/home/28582377,December-19-2018,December-2018,98052,2018,420,424
27822 NE 47th St,https://www.redfin.com/WA/Redmond/27822-NE-47th-St-98053/home/447216,December-19-2018,December-2018,98053,1978,329,373
14220 NE 75th St,https://www.redfin.com/WA/Redmond/14220-NE-75th-St-98052/home/515685,December-19-2018,December-2018,98052,1968,372,426
7417 254 Ave NE,https://www.redfin.com/WA/Redmond/7417-254th-Ave-NE-98053/home/446417,December-20-2018,December-2018,98053,1990,333,365
17230 NE 116th Way (Lot 1),https://www.redfin.com/WA/Redmond/17230-NE-116th-Way-98052/home/450637,December-20-2018,December-2018,98052,2018,413,417
6811 NE 149th Ave E,https://www.redfin.com/WA/Redmond/6811-149th-Ave-NE-98052/home/515016,December-20-2018,December-2018,98052,1975,509,556
15812 NE 53rd St,https://www.redfin.com/WA/Redmond/15812-NE-53rd-St-98052/home/505484,December-21-2018,December-2018,98052,1966,308,364
18322 NE 111th St,https://www.redfin.com/WA/Redmond/18322-NE-111th-St-98052/home/18660060,December-21-2018,December-2018,98052,2008,402,416
17010 NE 129th Ct,https://www.redfin.com/WA/Redmond/17010-NE-129th-Ct-98052/home/451304,December-21-2018,December-2018,98052,1988,318,352
10731 154th Pl NE,https://www.redfin.com/WA/Redmond/10731-154th-Pl-NE-98052/home/28582363,December-26-2018,December-2018,98052,2018,471,475
8314 233rd Pl NE,https://www.redfin.com/WA/Redmond/8314-233rd-Pl-NE-98053/home/2072731,December-27-2018,December-2018,98053,2005,412,429
9658 258th Ave NE,https://www.redfin.com/WA/Redmond/9658-258th-Ave-NE-98053/home/143457193,December-27-2018,December-2018,98053,2018,400,404
13350 NE 110th Pl,https://www.redfin.com/WA/Redmond/13350-NE-110th-Pl-98052/home/145710236,December-27-2018,December-2018,98052,2019,497,500
11000 243rd Ave NE,https://www.redfin.com/WA/Redmond/11000-243rd-Ave-NE-98053/home/18659506,December-27-2018,December-2018,98053,2008,342,356
5115 188th Pl NE,https://www.redfin.com/WA/Sammamish/5115-188th-Pl-NE-98074/home/265603,December-28-2018,December-2018,98074,1997,292,317
16430 NE 133rd Ct,https://www.redfin.com/WA/Redmond/16430-NE-133rd-Ct-98052/home/450728,December-28-2018,December-2018,98052,1985,357,394
17226 NE 137th Ct,https://www.redfin.com/WA/Redmond/17226-NE-137th-Ct-98052/home/450436,December-28-2018,December-2018,98052,1983,408,447
3110 273rd Ave NE,https://www.redfin.com/WA/Redmond/3110-273rd-Ave-NE-98053/home/447692,December-28-2018,December-2018,98053,1992,389,419
