ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
16021 36th Ave SE,https://www.redfin.com/WA/Bothell/16021-36th-Ave-SE-98012/home/11875552,August-17-2020,August-2020,98012,2006,258,274
3423 189th Pl SE,https://www.redfin.com/WA/Bothell/3423-189th-Pl-SE-98012/home/40099242,August-17-2020,August-2020,98012,2011,289,300
527 224th Pl SE,https://www.redfin.com/WA/Bothell/527-224-Pl-SE-98021/home/2815016,August-18-2020,August-2020,98021,1989,289,322
15817 118th Pl NE,https://www.redfin.com/WA/Bothell/15817-118th-Pl-NE-98011/home/456234,August-18-2020,August-2020,98011,1973,253,302
19729 1st Dr SE 1,https://www.redfin.com/WA/Bothell/19729-1st-Dr-SE-98021/home/172043269,August-18-2020,August-2020,98012,2020,298,300
118 180th Pl SW Unit CT 06,https://www.redfin.com/WA/Bothell/118-180th-Pl-SW-98012/unit-CT-06/home/172243285,August-18-2020,August-2020,98012,2020,326,328
3614 152nd St SE,https://www.redfin.com/WA/Bothell/3614-152nd-St-SE-98012/home/2906415,August-18-2020,August-2020,98012,2003,305,324
23505 13th Pl W,https://www.redfin.com/WA/Bothell/23505-13th-Pl-W-98021/home/2808681,August-19-2020,August-2020,98021,1986,414,450
22915 13th Pl W,https://www.redfin.com/WA/Bothell/22915-13th-Pl-W-98021/home/2805995,August-19-2020,August-2020,98021,1986,374,410
3117 193rd Pl SE 4,https://www.redfin.com/WA/Bothell/3117-193rd-Pl-SE-98012/unit-4/home/172243330,August-19-2020,August-2020,98012,2020,305,307
103 175th Pl SE,https://www.redfin.com/WA/Bothell/103-175th-Pl-SE-98012/home/141671380,August-19-2020,August-2020,98012,2017,301,306
102 223rd St SE,https://www.redfin.com/WA/Bothell/102-223rd-St-SE-98021/home/11881466,August-19-2020,August-2020,98021,2006,320,336
20526 11th Dr SE,https://www.redfin.com/WA/Bothell/20526-11th-Dr-SE-98012/home/2776451,August-19-2020,August-2020,98012,1977,275,320
15709 119th Ave NE,https://www.redfin.com/WA/Bothell/15709-119th-Ave-NE-98011/home/454258,August-19-2020,August-2020,98011,1973,351,400
17412 13th Ave SE,https://www.redfin.com/WA/Mill-Creek/17412-13th-Ave-SE-98012/unit-17W/home/11884190,August-19-2020,August-2020,98012,2010,278,290
115 180th Pl SW Unit CT 13,https://www.redfin.com/WA/Bothell/115-180th-Pl-SW-98012/unit-CT-13/home/172259717,August-20-2020,August-2020,98012,2020,314,316
9320 NE 184th Pl,https://www.redfin.com/WA/Bothell/9320-NE-184th-Pl-98011/home/286754,August-20-2020,August-2020,98011,1962,267,327
3017 188th Pl SE,https://www.redfin.com/WA/Bothell/3017-188th-Pl-SE-98012/home/2885494,August-20-2020,August-2020,98012,2000,350,372
3422 192ND St SE,https://www.redfin.com/WA/Bothell/3422-192nd-St-SE-98012/home/2677820,August-20-2020,August-2020,98012,1970,445,497
19910 Filbert Dr,https://www.redfin.com/WA/Bothell/19910-Filbert-Dr-98012/home/2648580,August-20-2020,August-2020,98012,1967,447,502
16819 1st Ave W,https://www.redfin.com/WA/Bothell/16819-1st-Ave-W-98012/home/112744796,August-20-2020,August-2020,98012,2016,290,296
2919 204th St SE,https://www.redfin.com/WA/Bothell/2919-204th-St-SE-98012/home/2846171,August-20-2020,August-2020,98012,1995,382,409
302 225th Pl SW,https://www.redfin.com/WA/Bothell/302-225th-Pl-SW-98021/home/2652407,August-20-2020,August-2020,98021,1975,338,385
21904 1st Pl W,https://www.redfin.com/WA/Bothell/21904-1st-Pl-W-98021/home/2734906,August-20-2020,August-2020,98021,1969,353,406
20321 124th Ave NE,https://www.redfin.com/WA/Bothell/20321-124th-Ave-NE-98011/home/17083142,August-20-2020,August-2020,98011,2007,316,331
4610 145th Pl SE,https://www.redfin.com/WA/Snohomish/4610-145th-Pl-SE-98296/home/2899805,August-21-2020,August-2020,98296,2005,244,261
23520 7th Ave SE,https://www.redfin.com/WA/Bothell/23520-7th-Ave-SE-98021/home/171528628,August-21-2020,August-2020,98021,2020,360,362
20336 124th Ave NE,https://www.redfin.com/WA/Bothell/20336-124th-Ave-NE-98011/home/17067768,August-21-2020,August-2020,98011,2007,309,324
15601 Cascadian Way,https://www.redfin.com/WA/Bothell/15601-Cascadian-Way-98012/home/2716447,August-21-2020,August-2020,98012,1974,242,290
21909 39th Dr SE,https://www.redfin.com/WA/Bothell/21909-39th-Dr-SE-98021/home/11880333,August-21-2020,August-2020,98021,2006,285,301
15124 36th Dr SE,https://www.redfin.com/WA/Bothell/15124-36th-Dr-SE-98012/home/2906389,August-21-2020,August-2020,98012,2003,279,298
16415 Balder Ln,https://www.redfin.com/WA/Bothell/16415-Balder-Ln-98011/home/284861,August-21-2020,August-2020,98011,1961,369,430
8804 NE 187th St,https://www.redfin.com/WA/Bothell/8804-NE-187th-St-98011/home/287007,August-21-2020,August-2020,98011,1960,507,569
10128 NE 153rd St,https://www.redfin.com/WA/Bothell/10128-NE-153rd-St-98011/home/284328,August-21-2020,August-2020,98011,1990,316,348
23034 12th Dr SE,https://www.redfin.com/WA/Bothell/23034-12th-Dr-SE-98021/home/2907954,August-21-2020,August-2020,98021,2004,301,319
17805 41st Dr SE,https://www.redfin.com/WA/Bothell/17805-41st-Dr-SE-98012/home/170195317,August-21-2020,August-2020,98012,2020,281,283
122 180th Pl SW Unit CT 05,https://www.redfin.com/WA/Bothell/122-180th-Pl-SW-98012/unit-CT-05/home/172243289,August-24-2020,August-2020,98012,2020,324,326
27 182nd St SW 201,https://www.redfin.com/WA/Bothell/201-182nd-St-SW-98012/unit-201/home/171261079,August-24-2020,August-2020,98021,2020,325,327
18209 29th Dr SE,https://www.redfin.com/WA/Bothell/18209-29th-Dr-SE-98012/home/40603745,August-24-2020,August-2020,98012,2010,306,318
15211 110th Pl NE,https://www.redfin.com/WA/Bothell/15211-110th-Pl-NE-98011/home/458852,August-24-2020,August-2020,98011,1975,417,464
19302 34TH Dr SE,https://www.redfin.com/WA/Bothell/19302-34th-Dr-SE-98012/home/2677799,August-24-2020,August-2020,98012,1972,273,323
105 203rd St SE,https://www.redfin.com/WA/Bothell/105-203rd-St-SE-98012/home/2893086,August-25-2020,August-2020,98012,2002,249,269
15810 3rd Ave SE,https://www.redfin.com/WA/Bothell/15810-3rd-Ave-SE-98012/home/2716422,August-25-2020,August-2020,98012,1969,293,346
19201 3rd Dr SE,https://www.redfin.com/WA/Bothell/19201-3rd-Dr-SE-98012/home/2668283,August-25-2020,August-2020,98012,1967,355,410
3109 165th Pl SE,https://www.redfin.com/WA/Bothell/3109-165th-Pl-SE-98012/home/2800974,August-25-2020,August-2020,98012,1982,288,328
4022 215th Pl SE,https://www.redfin.com/WA/Bothell/4022-215th-Pl-SE-98021/home/172242500,August-25-2020,August-2020,98021,2020,320,322
18319 22nd Dr SE,https://www.redfin.com/WA/Bothell/18319-22nd-Dr-SE-98012/home/2795070,August-26-2020,August-2020,98012,1980,265,307
20114 45th Dr SE,https://www.redfin.com/WA/Bothell/20114-45th-Dr-SE-98012/home/2769116,August-26-2020,August-2020,98012,1972,343,393
19726 28th Dr SE,https://www.redfin.com/WA/Bothell/19726-28th-Dr-SE-98012/home/2790493,August-26-2020,August-2020,98012,1986,369,405
19502 108th Ave NE,https://www.redfin.com/WA/Bothell/19502-108th-Ave-NE-98011/home/286532,August-27-2020,August-2020,98011,1967,306,361
117 180th Pl SW Unit CT 14,https://www.redfin.com/WA/Bothell/117-180th-Pl-SW-98012/unit-CT-14/home/172243426,August-27-2020,August-2020,98012,2020,326,328
19105 103rd Ave NE,https://www.redfin.com/WA/Bothell/19105-103rd-Ave-NE-98011/home/2064327,August-27-2020,August-2020,98011,2004,363,381
4006 215th Pl SE,https://www.redfin.com/WA/Bothell/4006-215th-Pl-SE-98021/home/170306398,August-27-2020,August-2020,98021,2020,334,336
21901 3rd Pl W,https://www.redfin.com/WA/Bothell/21901-3rd-Pl-W-98021/home/2735005,August-27-2020,August-2020,98021,1975,294,341
2428 182nd Pl SE,https://www.redfin.com/WA/Bothell/2428-182nd-Pl-SE-98012/home/2813290,August-27-2020,August-2020,98012,1988,338,372
15624 42nd Dr SE,https://www.redfin.com/WA/Bothell/15624-42nd-Dr-SE-98012/home/28558488,August-28-2020,August-2020,98012,2011,379,390
1606 175th Pl SE,https://www.redfin.com/WA/Bothell/1606-175th-Pl-SE-98012/home/2778318,August-28-2020,August-2020,98012,1978,263,307
1417 234th St SW,https://www.redfin.com/WA/Bothell/1417-234th-St-SW-98021/home/2808627,August-28-2020,August-2020,98021,1986,335,371
23221 13th Pl W,https://www.redfin.com/WA/Bothell/23221-13th-Pl-W-98021/home/2806187,August-28-2020,August-2020,98021,1985,386,423
19627 104 Ave NE,https://www.redfin.com/WA/Bothell/19627-104th-Ave-NE-98011/home/287315,August-28-2020,August-2020,98011,1958,296,360
3220 217th Pl SE,https://www.redfin.com/WA/Bothell/3220-217th-Pl-SE-98021/home/28641239,August-28-2020,August-2020,98021,2009,350,363
18330 39th Dr SE,https://www.redfin.com/WA/Bothell/18330-39th-Dr-SE-98012/unit-90/home/12105072,August-28-2020,August-2020,98012,2006,338,354
2421 243rd Pl SW,https://www.redfin.com/WA/Bothell/2421-243rd-Pl-SW-98021/home/2727470,August-28-2020,August-2020,98021,1975,268,315
4108 168th Pl SE,https://www.redfin.com/WA/Bothell/4108-168th-Pl-SE-98012/home/101110039,August-28-2020,August-2020,98012,2016,321,327
25 199th Pl SE,https://www.redfin.com/WA/Bothell/25-199th-Pl-SE-98012/home/2813396,August-28-2020,August-2020,98012,1988,384,418
19038 104th Ave NE,https://www.redfin.com/WA/Bothell/19038-104th-Ave-NE-98011/home/286268,August-28-2020,August-2020,98011,1970,441,493
16006 120th Ave NE,https://www.redfin.com/WA/Bothell/16006-120th-Ave-NE-98011/home/28624533,August-28-2020,August-2020,98011,2012,413,423
20417 126th Ave NE,https://www.redfin.com/WA/Bothell/20417-126th-Ave-NE-98011/home/55551239,August-28-2020,August-2020,98011,2014,309,317
5 232nd  (Site 01) Pl SE,https://www.redfin.com/WA/Bothell/5-232nd-Pl-SE-98021/home/167337132,August-28-2020,August-2020,98021,2019,353,356
17422 54th Ave SE,https://www.redfin.com/WA/Bothell/17422-54th-Ave-SE-98012/home/2501245,August-31-2020,August-2020,98012,1977,684,729
12226 NE 164th St,https://www.redfin.com/WA/Bothell/12226-NE-164th-St-98011/home/454511,August-31-2020,August-2020,98011,1988,305,339
3617 156th Pl SE,https://www.redfin.com/WA/BOTHELL/3617-156TH-PL-SE-98012/home/11883210,August-31-2020,August-2020,98012,2006,271,287
913 232nd St SW,https://www.redfin.com/WA/Bothell/913-232nd-St-SW-98021/home/2862619,August-31-2020,August-2020,98021,1999,361,384
22602 53rd Ave SE,https://www.redfin.com/WA/Bothell/22602-53rd-Ave-SE-98021/home/2595301,August-31-2020,August-2020,98021,1982,218,258
22912 49th Ave SE,https://www.redfin.com/WA/Bothell/22912-49th-Ave-SE-98021/home/2629275,August-31-2020,August-2020,98021,1992,325,355
3304 181st St SE,https://www.redfin.com/WA/Bothell/3304-181st-St-SE-98012/home/63031289,August-31-2020,August-2020,98012,2015,366,373
17502 Woodland Dr,https://www.redfin.com/WA/Bothell/17502-Woodland-Dr-98012/home/2773968,August-31-2020,August-2020,98012,1976,338,384
10012 NE 200th St,https://www.redfin.com/WA/Bothell/10012-NE-200th-St-98011/home/285702,August-31-2020,August-2020,98011,1961,363,424
1209 228th Pl SW,https://www.redfin.com/WA/Bothell/1209-228th-Pl-SW-98021/home/2805975,August-31-2020,August-2020,98021,1985,349,386
15 176th Pl SW,https://www.redfin.com/WA/Bothell/15-176th-Pl-SW-98012/home/114088620,August-31-2020,August-2020,98012,2017,243,248
1 172nd Pl SW,https://www.redfin.com/WA/Bothell/1-172nd-Pl-SW-98012/home/2766284,August-31-2020,August-2020,98012,1969,301,354
1128 235th Pl SW,https://www.redfin.com/WA/Bothell/1128-235th-Pl-SW-98021/home/2810010,August-31-2020,August-2020,98021,1987,463,498
21928 8th Pl W,https://www.redfin.com/WA/Bothell/21928-8th-Pl-W-98021/home/2785167,September-1-2020,September-2020,98021,1979,297,340
1701 226th Pl SW,https://www.redfin.com/WA/Bothell/1701-226th-Pl-SW-98021/home/2831048,September-1-2020,September-2020,98021,1993,353,382
21907 43rd Dr SE,https://www.redfin.com/WA/Bothell/21907-43rd-Dr-SE-98021/home/12490758,September-1-2020,September-2020,98021,2006,272,288
19056 85th Ave NE,https://www.redfin.com/WA/Bothell/19056-85th-Ave-NE-98011/home/283256,September-1-2020,September-2020,98011,1967,426,481
3916 215th Pl SE,https://www.redfin.com/WA/Bothell/3916-215th-Pl-SE-98021/home/170563576,September-1-2020,September-2020,98021,2020,315,317
21915 37th Ave SE,https://www.redfin.com/WA/Bothell/21915-37th-Ave-SE-98021/home/85009499,September-2-2020,September-2020,98021,2015,318,325
1716 235th Pl SW,https://www.redfin.com/WA/Bothell/1716-235th-Pl-SW-98021/home/22958452,September-2-2020,September-2020,98021,2006,266,282
23511 7th Ave SE,https://www.redfin.com/WA/Bothell/23511-7th-Ave-SE-98021/home/171533677,September-3-2020,September-2020,98021,2020,420,422
16900 35th Dr SE,https://www.redfin.com/WA/Bothell/16900-35th-Dr-SE-98012/home/105199525,September-3-2020,September-2020,98012,2015,303,310
10323 NE 190th St,https://www.redfin.com/WA/Bothell/10323-NE-190th-St-98011/home/12303119,September-3-2020,September-2020,98011,2007,375,390
17509 86th Ave NE,https://www.redfin.com/WA/Bothell/17509-86th-Ave-NE-98011/home/283277,September-3-2020,September-2020,98011,1953,391,460
18418 22nd Dr SE,https://www.redfin.com/WA/Bothell/18418-22nd-Dr-SE-98012/home/2796014,September-3-2020,September-2020,98012,1984,370,408
2701 196 St SE,https://www.redfin.com/WA/Bothell/2701-196th-St-SE-98012/home/2539662,September-4-2020,September-2020,98012,1977,331,376
19602 9th Dr SE,https://www.redfin.com/WA/Bothell/19602-9th-Dr-SE-98012/home/2837630,September-4-2020,September-2020,98012,1994,344,372
22412 15th Pl W,https://www.redfin.com/WA/Bothell/22412-15th-Pl-W-98021/home/2837659,September-4-2020,September-2020,98021,1994,334,362
21 183rd St SW 103,https://www.redfin.com/WA/Bothell/21-183rd-St-SW-98012/unit-103/home/175953278,September-4-2020,September-2020,98021,2020,312,314
21 183rd St SW 103,https://www.redfin.com/WA/Bothell/103-183rd-St-SW-98012/unit-103/home/171387160,September-4-2020,September-2020,98021,2020,312,314
15520 36th Dr SE,https://www.redfin.com/WA/Bothell/15520-36th-Dr-SE-98012/home/2910117,September-4-2020,September-2020,98012,2004,331,349
216 174th St SW,https://www.redfin.com/WA/Bothell/216-174th-St-SW-98012/home/2647188,September-4-2020,September-2020,98012,1935,437,524
10643 NE 147th St,https://www.redfin.com/WA/BOTHELL/10643-NE-147TH-ST-98011/home/459031,September-4-2020,September-2020,98011,1976,311,357
15202 93rd Pl NE,https://www.redfin.com/WA/Bothell/15202-93rd-Pl-NE-98011/home/284614,September-4-2020,September-2020,98011,1989,281,314
1707 174th Pl SE,https://www.redfin.com/WA/Bothell/1707-174th-Pl-SE-98012/home/2806705,September-4-2020,September-2020,98012,1988,342,376
29 183rd St SW 101,https://www.redfin.com/WA/Bothell/29-183rd-St-SW-98012/unit-101/home/171265394,September-4-2020,September-2020,98021,2020,307,309
22712 53rd Ave SE,https://www.redfin.com/WA/Bothell/22712-53rd-Ave-SE-98021/home/2595234,September-4-2020,September-2020,98021,1959,215,278
16033 36th Ave SE,https://www.redfin.com/WA/Bothell/16033-36th-Ave-SE-98012/home/11875547,September-8-2020,September-2020,98012,2006,281,297
19632 2nd Dr SE,https://www.redfin.com/WA/Bothell/19632-2nd-Dr-SE-98012/home/44581813,September-8-2020,September-2020,98012,2013,314,323
19103 104TH Ave NE,https://www.redfin.com/WA/Bothell/19103-104th-Ave-NE-98011/home/286434,September-8-2020,September-2020,98011,1949,255,328
3517 200th Pl SE Unit KF06,https://www.redfin.com/WA/Bothell/3517-200th-Pl-SE-98012/unit-KF06/home/173196182,September-8-2020,September-2020,98012,2020,331,333
2411 201st St SE,https://www.redfin.com/WA/Bothell/2411-201st-St-SE-98012/home/2868819,September-8-2020,September-2020,98012,2002,293,313
8921 NE 151st Pl,https://www.redfin.com/WA/Bothell/8921-NE-151st-Pl-98011/home/284379,September-8-2020,September-2020,98011,1991,347,378
3715 218th Pl SE,https://www.redfin.com/WA/Bothell/3715-218th-Pl-SE-98021/unit-18/home/55242155,September-8-2020,September-2020,98021,2015,418,425
17521 Valley Circle Dr,https://www.redfin.com/WA/Bothell/17521-Valley-Cir-Dr-98012/home/2677747,September-9-2020,September-2020,98012,1975,480,527
4606 187th Pl SE,https://www.redfin.com/WA/Bothell/4606-187th-Pl-SE-98012/home/144720920,September-9-2020,September-2020,98012,2018,419,423
3605 200th Pl SE Unit KF02,https://www.redfin.com/WA/Bothell/3605-200th-Pl-SE-98012/unit-KF02/home/173196279,September-9-2020,September-2020,98012,2020,324,326
927 217th St SW,https://www.redfin.com/WA/Bothell/927-217th-St-SW-98021/home/2776042,September-9-2020,September-2020,98021,1977,301,346
18949 108th Ave NE,https://www.redfin.com/WA/Bothell/18949-108th-Ave-NE-98011/home/286298,September-9-2020,September-2020,98011,1969,214,267
4415 240th Pl SE,https://www.redfin.com/WA/Bothell/4415-240-Pl-SE-98021/home/2921930,September-9-2020,September-2020,98021,2004,303,321
2900 166th Pl SE,https://www.redfin.com/WA/Bothell/2900-166th-Pl-SE-98012/home/2791976,September-10-2020,September-2020,98012,1982,372,412
21105 1st Ave W,https://www.redfin.com/WA/Bothell/21105-1st-Ave-W-98021/home/11883792,September-10-2020,September-2020,98021,2006,299,315
17702 30th Dr SE,https://www.redfin.com/WA/Bothell/17702-30th-Dr-SE-98012/home/2786997,September-10-2020,September-2020,98012,1979,308,351
16108 35th Park SE,https://www.redfin.com/WA/Bothell/16108-35th-Park-SE-98012/home/22958538,September-10-2020,September-2020,98012,2006,357,373
19307 31st Dr SE,https://www.redfin.com/WA/Bothell/19307-31st-Dr-SE-98012/home/171020257,September-10-2020,September-2020,98012,2020,271,273
15721 35th Dr SE,https://www.redfin.com/WA/Bothell/15721-35th-Dr-SE-98012/home/2910176,September-10-2020,September-2020,98012,2004,269,287
10046 NE 204th St,https://www.redfin.com/WA/Bothell/10046-NE-204th-St-98011/home/285956,September-10-2020,September-2020,98011,1977,270,315
19908 4th Ave SE,https://www.redfin.com/WA/Bothell/19908-4th-Ave-SE-98012/home/2805220,September-10-2020,September-2020,98012,1984,349,387
22128 17th Ave W 1,https://www.redfin.com/WA/Lynnwood/22128-17th-Ave-W-98036/unit-1/home/175955445,September-10-2020,September-2020,98036,2020,310,312
507 211th Pl SE,https://www.redfin.com/WA/Bothell/507-211th-Pl-SE-98021/home/2849202,September-11-2020,September-2020,98021,1996,363,389
16419 41st Ave SE,https://www.redfin.com/WA/Bothell/16419-41st-Ave-SE-98012/home/12489947,September-11-2020,September-2020,98012,2007,324,339
15 175th Pl SW,https://www.redfin.com/WA/Bothell/15-175th-Pl-SW-98012/home/113111026,September-11-2020,September-2020,98012,2017,289,294
4726 166th Pl SE,https://www.redfin.com/WA/Bothell/4726-166th-Pl-SE-98012/home/2494930,September-11-2020,September-2020,98012,2010,397,409
25 183rd St SW 102,https://www.redfin.com/WA/Bothell/25-183rd-St-SW-98012/unit-102/home/171475923,September-11-2020,September-2020,98021,2020,327,329
16525 42ND Dr SE,https://www.redfin.com/WA/Bothell/16525-42nd-Dr-SE-98012/home/39951311,September-11-2020,September-2020,98012,2010,394,406
23016 44th Dr SE,https://www.redfin.com/WA/Bothell/23016-44th-Dr-SE-98021/home/45390725,September-11-2020,September-2020,98021,2012,297,307
4524 147th Pl SE,https://www.redfin.com/WA/Bothell/4524-147th-Pl-SE-98012/home/12107152,September-11-2020,September-2020,98012,2008,294,308
2523 194th St SE,https://www.redfin.com/WA/Bothell/2523-194th-St-SE-98012/unit-35/home/2909116,September-11-2020,September-2020,98012,2004,311,329
22514 53rd Ave SE,https://www.redfin.com/WA/Bothell/22514-53rd-Ave-SE-98021/home/2595297,September-11-2020,September-2020,98021,1986,328,364
18406 22nd Dr SE,https://www.redfin.com/WA/Bothell/18406-22nd-Dr-SE-98012/home/2796012,September-11-2020,September-2020,98012,1981,345,386
2514 243rd Pl SE,https://www.redfin.com/WA/Bothell/2514-243rd-Pl-SE-98021/home/2806359,September-11-2020,September-2020,98021,1986,366,402
19802 30th Dr SE,https://www.redfin.com/WA/Bothell/19802-30th-Dr-SE-98012/home/2850086,September-12-2020,September-2020,98012,1996,333,359
4027 166TH Pl SE,https://www.redfin.com/WA/Bothell/4027-166th-Pl-SE-98012/home/12490945,September-14-2020,September-2020,98012,2007,303,318
1623 241st St SW,https://www.redfin.com/WA/Bothell/1623-241st-St-SW-98021/home/45390016,September-14-2020,September-2020,98021,2012,331,341
3513 200th Pl SE Unit KF07,https://www.redfin.com/WA/Bothell/3513-200th-Pl-SE-98012/unit-KF07/home/173196278,September-14-2020,September-2020,98012,2020,298,300
10412 NE 185th St,https://www.redfin.com/WA/Bothell/10412-NE-185th-St-98011/home/285938,September-14-2020,September-2020,98011,1960,369,431
10418 NE 185th St,https://www.redfin.com/WA/Bothell/10418-NE-185th-St-98011/home/285937,September-14-2020,September-2020,98011,1962,385,445
3602 200th Pl SE Unit KF15,https://www.redfin.com/WA/Bothell/3602-200th-Pl-SE-98012/unit-KF15/home/177709393,September-14-2020,September-2020,98012,2020,343,345
220 174th St SW,https://www.redfin.com/WA/Bothell/220-174th-St-SW-98012/home/2647191,September-14-2020,September-2020,98012,1991,281,312
4706 224th St SE,https://www.redfin.com/WA/Bothell/4706-224th-St-SE-98021/home/2600880,September-14-2020,September-2020,98021,2003,289,308
10426 NE 185th St,https://www.redfin.com/WA/Bothell/10426-NE-185th-St-98011/home/285936,September-14-2020,September-2020,98011,1956,665,731
924 217th St SW,https://www.redfin.com/WA/Bothell/924-217th-St-SW-98021/home/2776043,September-14-2020,September-2020,98021,1977,278,323
20211 86th Pl NE,https://www.redfin.com/WA/Bothell/20211-86th-Pl-NE-98011/home/21883762,September-14-2020,September-2020,98011,2011,332,343
18504 104th Ave NE,https://www.redfin.com/WA/Bothell/18504-104th-Ave-NE-98011/home/285594,September-14-2020,September-2020,98011,1959,376,439
24217 4th Pl W,https://www.redfin.com/WA/Bothell/24217-4th-Pl-W-98021/home/2710019,September-15-2020,September-2020,98021,1959,434,497
3529 200th Pl SE Unit KF03,https://www.redfin.com/WA/Bothell/3529-200th-Pl-SE-98012/unit-KF03/home/177191587,September-15-2020,September-2020,98012,2020,341,343
4911 169th St SE,https://www.redfin.com/WA/Bothell/4911-169th-St-SE-98012/home/2494760,September-15-2020,September-2020,98012,1963,389,448
19831 30th Dr SE,https://www.redfin.com/WA/Bothell/19831-30th-Dr-SE-98012/home/2850077,September-15-2020,September-2020,98012,1996,362,388
22725 35th Ave SE Unit J-1,https://www.redfin.com/WA/Bothell/22725-35th-Ave-SE-98021/unit-J-1/home/175955157,September-15-2020,September-2020,98021,2020,345,347
10530 NE 189th St,https://www.redfin.com/WA/Bothell/10530-NE-189th-St-98011/home/286340,September-16-2020,September-2020,98011,1950,324,396
1127 185th Pl SE,https://www.redfin.com/WA/Bothell/1127-185th-Pl-SE-98012/home/2886810,September-16-2020,September-2020,98012,2001,279,300
18712 44th Dr SE,https://www.redfin.com/WA/Bothell/18712-44th-Dr-SE-98012/home/113822144,September-16-2020,September-2020,98012,2018,361,365
22117 49th Ave SE,https://www.redfin.com/WA/Bothell/22117-49th-Ave-SE-98021/home/2600715,September-16-2020,September-2020,98021,2008,364,378
2633 179th St SE,https://www.redfin.com/WA/Bothell/2633-179th-St-SE-98012/home/28481261,September-16-2020,September-2020,98012,2010,370,382
18831 36th St SE,https://www.redfin.com/WA/Bothell/18831-36th-Dr-SE-98012/home/12490911,September-16-2020,September-2020,98012,2007,308,323
19217 25th Dr SE,https://www.redfin.com/WA/Bothell/19217-25th-Dr-SE-98012/home/2909227,September-17-2020,September-2020,98012,2004,273,291
129 180th Pl SW Unit CT 17,https://www.redfin.com/WA/Bothell/129-180th-Pl-SW-98012/unit-CT-17/home/172386149,September-17-2020,September-2020,98012,2020,315,317
424 170th Pl SE,https://www.redfin.com/WA/Bothell/424-170th-Pl-SE-98012/home/2897078,September-17-2020,September-2020,98012,2002,303,323
3408 223rd Pl SE,https://www.redfin.com/WA/Bothell/3408-223rd-Pl-SE-98021/home/40602632,September-17-2020,September-2020,98021,2011,323,334
19433 25th Dr SE 11,https://www.redfin.com/WA/Bothell/19433-25th-Dr-SE-98012/unit-11/home/21636332,September-17-2020,September-2020,98012,2009,334,347
18911 25th Ave SE,https://www.redfin.com/WA/Bothell/18911-25th-Ave-SE-98012/home/2775434,September-17-2020,September-2020,98012,1977,336,381
16009 35th Dr SE,https://www.redfin.com/WA/BOTHELL/16009-35TH-DR-SE-98012/home/16899401,September-17-2020,September-2020,98012,2006,303,319
16807 37th Dr SE,https://www.redfin.com/WA/Bothell/16807-37th-Dr-SE-98012/home/95951762,September-17-2020,September-2020,98012,2015,265,272
20815 9th Dr SE,https://www.redfin.com/WA/Bothell/20815-9th-Dr-SE-98021/home/39951708,September-17-2020,September-2020,98021,2009,352,365
23304 SE 35th Ave,https://www.redfin.com/WA/Bothell/23304-35th-Ave-SE-98021/home/2622890,September-17-2020,September-2020,98021,1990,288,320
3113 Lot 5 193rd Pl SE,https://www.redfin.com/WA/Bothell/3113-193rd-Pl-SE-98012/home/171174979,September-18-2020,September-2020,98012,2020,325,327
19308 104th Ave NE,https://www.redfin.com/WA/Bothell/19308-104th-Ave-NE-98011/home/285920,September-18-2020,September-2020,98011,1962,326,386
15015 104th Ave NE,https://www.redfin.com/WA/Bothell/15015-104th-Ave-NE-98011/home/284877,September-18-2020,September-2020,98011,1984,469,507
4331 147th Pl SE,https://www.redfin.com/WA/Bothell/4331-147th-Pl-SE-98012/home/2908573,September-18-2020,September-2020,98012,2004,285,303
2516 194th St SE,https://www.redfin.com/WA/Bothell/2516-194th-St-SE-98012/home/2909104,September-18-2020,September-2020,98012,2004,370,388
19428 4th Dr SE,https://www.redfin.com/WA/Bothell/19428-4th-Dr-SE-98012/home/2843392,September-18-2020,September-2020,98012,1995,370,397
19802 1st Dr SE 4,https://www.redfin.com/WA/Bothell/19802-1st-Dr-SE-98012/unit-4/home/173219996,September-18-2020,September-2020,98012,2020,325,327
22713 35th Ave SE Unit J-3,https://www.redfin.com/WA/Bothell/22713-35th-Ave-SE-98021/unit-J-3/home/175955383,September-18-2020,September-2020,98021,2020,357,359
22708 3rd Ave SE,https://www.redfin.com/WA/Bothell/22708-3rd-Ave-SE-98021/home/2721660,September-21-2020,September-2020,98021,1976,293,339
4123 151st St SE,https://www.redfin.com/WA/Mill-Creek/4123-151st-St-SE-98012/unit-26/home/11882020,September-21-2020,September-2020,98012,2006,249,265
23010 42nd Dr SE,https://www.redfin.com/WA/Bothell/23010-42nd-Dr-SE-98021/home/40602777,September-21-2020,September-2020,98021,2011,369,380
17821 41st Dr SE,https://www.redfin.com/WA/Bothell/17821-41st-Dr-SE-98012/home/169781405,September-21-2020,September-2020,98012,2020,272,274
20042 94th Ave NE,https://www.redfin.com/WA/Bothell/20042-94th-Ave-NE-98011/home/56558195,September-21-2020,September-2020,98011,2014,281,289
2111 237th St SE,https://www.redfin.com/WA/Bothell/2111-237th-St-SE-98021/home/2807185,September-21-2020,September-2020,98021,1986,334,370
10115 NE 155 St,https://www.redfin.com/WA/Bothell/10115-NE-155th-St-98011/home/284391,September-22-2020,September-2020,98011,1995,371,398
